Contest,Candidate,Party,Precinct,Votes
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Lilley Township, Precinct 1",103
County Commissioner 3rd District (REP),Write-in,REP,"Lilley Township, Precinct 1",0
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Lincoln Township, Precinct 1",220
County Commissioner 3rd District (REP),Write-in,REP,"Lincoln Township, Precinct 1",5
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Merrill Township, Precinct 1",113
County Commissioner 3rd District (REP),Write-in,REP,"Merrill Township, Precinct 1",9
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Monroe Township, Precinct 1",44
County Commissioner 3rd District (REP),Write-in,REP,"Monroe Township, Precinct 1",0
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Norwich Township, Precinct 1",106
County Commissioner 3rd District (REP),Write-in,REP,"Norwich Township, Precinct 1",0
County Commissioner 3rd District (REP),Chuck Trapp,REP,"Wilcox Township, Precinct 1",142
County Commissioner 3rd District (REP),Write-in,REP,"Wilcox Township, Precinct 1",1
County Commissioner 4th District (REP),Jim Maike,REP,"Big Prairie Township, Precinct 1",253
County Commissioner 4th District (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
County Commissioner 4th District (REP),Jim Maike,REP,"Everett Township, Precinct 1",299
County Commissioner 4th District (REP),Write-in,REP,"Everett Township, Precinct 1",7
County Commissioner 4th District (REP),Jim Maike,REP,"Goodwell Township, Precinct 1",100
County Commissioner 4th District (REP),Write-in,REP,"Goodwell Township, Precinct 1",0
County Commissioner 4th District (REP),Jim Maike,REP,"Sherman Township, Precinct 1",344
County Commissioner 4th District (REP),Write-in,REP,"Sherman Township, Precinct 1",2
County Commissioner 5th District (REP),Thomas Smith,REP,"City of Newaygo, Precinct 1",76
County Commissioner 5th District (REP),Lori Tubbergen Clark,REP,"City of Newaygo, Precinct 1",96
County Commissioner 5th District (REP),Lavern H. Willett,REP,"City of Newaygo, Precinct 1",88
County Commissioner 5th District (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
County Commissioner 5th District (REP),Thomas Smith,REP,"Brooks Township, Precinct 1",141
County Commissioner 5th District (REP),Lori Tubbergen Clark,REP,"Brooks Township, Precinct 1",162
County Commissioner 5th District (REP),Lavern H. Willett,REP,"Brooks Township, Precinct 1",131
County Commissioner 5th District (REP),Write-in,REP,"Brooks Township, Precinct 1",0
County Commissioner 5th District (REP),Thomas Smith,REP,"Garfield Township, Precinct 1",86
County Commissioner 5th District (REP),Lori Tubbergen Clark,REP,"Garfield Township, Precinct 1",174
County Commissioner 5th District (REP),Lavern H. Willett,REP,"Garfield Township, Precinct 1",128
County Commissioner 5th District (REP),Write-in,REP,"Garfield Township, Precinct 1",2
County Commissioner 6th District (REP),Brenda Bird,REP,"Brooks Township, Precinct 1",219
County Commissioner 6th District (REP),Write-in,REP,"Brooks Township, Precinct 1",1
County Commissioner 6th District (REP),Brenda Bird,REP,"Croton Township, Precinct 1",542
County Commissioner 6th District (REP),Write-in,REP,"Croton Township, Precinct 1",1
County Commissioner 6th District (REP),Brenda Bird,REP,"Ensley Township, Precinct 1",359
County Commissioner 6th District (REP),Write-in,REP,"Ensley Township, Precinct 1",3
County Commissioner 7th District (REP),Mike Kruithoff,REP,"City of Grant, Precinct 1",93
County Commissioner 7th District (REP),Write-in,REP,"City of Grant, Precinct 1",2
County Commissioner 7th District (REP),Mike Kruithoff,REP,"Ashland Township, Precinct 1",342
County Commissioner 7th District (REP),Write-in,REP,"Ashland Township, Precinct 1",5
County Commissioner 7th District (REP),Mike Kruithoff,REP,"Grant Township, Precinct 1",420
County Commissioner 7th District (REP),Write-in,REP,"Grant Township, Precinct 1",6
Ashland Township Supervisor (REP),Marvin Geers,REP,"Ashland Township, Precinct 1",345
Ashland Township Supervisor (REP),Write-in,REP,"Ashland Township, Precinct 1",4
Ashland Township Clerk (REP),Shelly Boerema,REP,"Ashland Township, Precinct 1",346
Ashland Township Clerk (REP),Write-in,REP,"Ashland Township, Precinct 1",3
Ashland Township Treasurer (REP),Michelle McKinlay,REP,"Ashland Township, Precinct 1",346
Ashland Township Treasurer (REP),Write-in,REP,"Ashland Township, Precinct 1",3
Ashland Township Trustee (REP),William Butchart,REP,"Ashland Township, Precinct 1",299
Ashland Township Trustee (REP),Gary Nelsen,REP,"Ashland Township, Precinct 1",287
Ashland Township Trustee (REP),Write-in,REP,"Ashland Township, Precinct 1",3
Barton Township Supervisor (REP),Kyle D. Luce,REP,"Barton Township, Precinct 1",93
Barton Township Supervisor (REP),Write-in,REP,"Barton Township, Precinct 1",0
Barton Township Clerk (REP),Brittney Morneau,REP,"Barton Township, Precinct 1",90
Barton Township Clerk (REP),Write-in,REP,"Barton Township, Precinct 1",0
Barton Township Treasurer (REP),Joan Luce,REP,"Barton Township, Precinct 1",62
Barton Township Treasurer (REP),Melanie Millis,REP,"Barton Township, Precinct 1",36
Barton Township Treasurer (REP),Write-in,REP,"Barton Township, Precinct 1",0
Barton Township Trustee (REP),David E. Lange,REP,"Barton Township, Precinct 1",67
Barton Township Trustee (REP),John H. Wright,REP,"Barton Township, Precinct 1",75
Barton Township Trustee (REP),Write-in,REP,"Barton Township, Precinct 1",0
Beaver Township Supervisor (REP),Allen Ward,REP,"Beaver Township, Precinct 1",47
Beaver Township Supervisor (REP),Write-in,REP,"Beaver Township, Precinct 1",1
Beaver Township Clerk (REP),Write-in,REP,"Beaver Township, Precinct 1",1
Beaver Township Treasurer (REP),Write-in,REP,"Beaver Township, Precinct 1",1
Beaver Township Trustee (REP),Jed Johansen,REP,"Beaver Township, Precinct 1",34
Beaver Township Trustee (REP),Judy L. Peplinski,REP,"Beaver Township, Precinct 1",41
Beaver Township Trustee (REP),Write-in,REP,"Beaver Township, Precinct 1",0
Big Prairie Township Supervisor (REP),Ray Westgate,REP,"Big Prairie Township, Precinct 1",261
Big Prairie Township Supervisor (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
Big Prairie Township Clerk (REP),Judith Baker,REP,"Big Prairie Township, Precinct 1",199
Big Prairie Township Clerk (REP),Shana Sarns,REP,"Big Prairie Township, Precinct 1",79
Big Prairie Township Clerk (REP),Write-in,REP,"Big Prairie Township, Precinct 1",0
Big Prairie Township Treasurer (REP),Julie M. Scott,REP,"Big Prairie Township, Precinct 1",259
Big Prairie Township Treasurer (REP),Write-in,REP,"Big Prairie Township, Precinct 1",0
Big Prairie Township Trustee (REP),Jan Anderson,REP,"Big Prairie Township, Precinct 1",182
Big Prairie Township Trustee (REP),Vernon Malloy,REP,"Big Prairie Township, Precinct 1",158
Big Prairie Township Trustee (REP),Ed Rubringer,REP,"Big Prairie Township, Precinct 1",92
Big Prairie Township Trustee (REP),Write-in,REP,"Big Prairie Township, Precinct 1",0
Big Prairie Township Park Commissioner (REP),Patrick Anderson,REP,"Big Prairie Township, Precinct 1",184
Big Prairie Township Park Commissioner (REP),Colleen Ryman,REP,"Big Prairie Township, Precinct 1",161
Big Prairie Township Park Commissioner (REP),Doreen E. Teesdale,REP,"Big Prairie Township, Precinct 1",143
Big Prairie Township Park Commissioner (REP),Janet Westfield,REP,"Big Prairie Township, Precinct 1",152
Big Prairie Township Park Commissioner (REP),Write-in,REP,"Big Prairie Township, Precinct 1",6
Bridgeton Township Supervisor (REP),Jason L. Mansfield,REP,"Bridgeton Township, Precinct 1",150
Bridgeton Township Supervisor (REP),Timothy N. Priddy,REP,"Bridgeton Township, Precinct 1",142
Bridgeton Township Supervisor (REP),Write-in,REP,"Bridgeton Township, Precinct 1",2
Bridgeton Township Clerk (REP),Ann Marie Kossen-Priddy,REP,"Bridgeton Township, Precinct 1",273
Bridgeton Township Clerk (REP),Write-in,REP,"Bridgeton Township, Precinct 1",3
Bridgeton Township Treasurer (REP),Jaime Holmes,REP,"Bridgeton Township, Precinct 1",206
Bridgeton Township Treasurer (REP),Linda Petropoulos,REP,"Bridgeton Township, Precinct 1",85
Bridgeton Township Treasurer (REP),Write-in,REP,"Bridgeton Township, Precinct 1",2
Bridgeton Township Trustee (REP),Robert Dore,REP,"Bridgeton Township, Precinct 1",277
Bridgeton Township Trustee (REP),Write-in,REP,"Bridgeton Township, Precinct 1",5
Brooks Township Supervisor (REP),Cory J. Nelson,REP,"Brooks Township, Precinct 1",617
Brooks Township Supervisor (REP),Write-in,REP,"Brooks Township, Precinct 1",6
Brooks Township Clerk (REP),Jennifer Badgero,REP,"Brooks Township, Precinct 1",611
Brooks Township Clerk (REP),Write-in,REP,"Brooks Township, Precinct 1",2
Brooks Township Treasurer (REP),Vivian Miller,REP,"Brooks Township, Precinct 1",605
Brooks Township Treasurer (REP),Write-in,REP,"Brooks Township, Precinct 1",3
Brooks Township Trustee (REP),Danielle Hummel,REP,"Brooks Township, Precinct 1",406
Brooks Township Trustee (REP),Ryan M. Schultz,REP,"Brooks Township, Precinct 1",520
Brooks Township Trustee (REP),Write-in,REP,"Brooks Township, Precinct 1",1
Croton Township Supervisor (REP),Morgan Heinzman,REP,"Croton Township, Precinct 1",551
Croton Township Supervisor (REP),Write-in,REP,"Croton Township, Precinct 1",13
Croton Township Clerk (REP),Debbra Wright,REP,"Croton Township, Precinct 1",564
Croton Township Clerk (REP),Write-in,REP,"Croton Township, Precinct 1",2
Croton Township Treasurer (REP),Denise Anderson,REP,"Croton Township, Precinct 1",269
Croton Township Treasurer (REP),Kimberly D. Edwards,REP,"Croton Township, Precinct 1",363
Croton Township Treasurer (REP),Write-in,REP,"Croton Township, Precinct 1",1
Croton Township Trustee (REP),Andrew Fias,REP,"Croton Township, Precinct 1",314
Croton Township Trustee (REP),John Shepherd,REP,"Croton Township, Precinct 1",422
Croton Township Trustee (REP),Corky Williams,REP,"Croton Township, Precinct 1",230
Croton Township Trustee (REP),Write-in,REP,"Croton Township, Precinct 1",0
Dayton Township Supervisor (REP),Brian A. Frens,REP,"Dayton Township, Precinct 1",351
Dayton Township Supervisor (REP),Write-in,REP,"Dayton Township, Precinct 1",3
Dayton Township Clerk (REP),Mary Jo Tibbe,REP,"Dayton Township, Precinct 1",351
Dayton Township Clerk (REP),Write-in,REP,"Dayton Township, Precinct 1",2
Dayton Township Treasurer (REP),William D. Kunnen,REP,"Dayton Township, Precinct 1",353
Dayton Township Treasurer (REP),Write-in,REP,"Dayton Township, Precinct 1",1
Dayton Township Trustee (REP),Glen H. Sparks,REP,"Dayton Township, Precinct 1",306
Dayton Township Trustee (REP),Marva Zeldenrust,REP,"Dayton Township, Precinct 1",292
Dayton Township Trustee (REP),Write-in,REP,"Dayton Township, Precinct 1",3
Denver Township Supervisor (REP),Micheal E. Anderson,REP,"Denver Township, Precinct 1",157
Denver Township Supervisor (REP),Write-in,REP,"Denver Township, Precinct 1",2
Denver Township Clerk (REP),Write-in,REP,"Denver Township, Precinct 1",10
Denver Township Treasurer (REP),Write-in,REP,"Denver Township, Precinct 1",8
Denver Township Trustee (REP),Thomas R. Borgman,REP,"Denver Township, Precinct 1",134
Denver Township Trustee (REP),Write-in,REP,"Denver Township, Precinct 1",3
Ensley Township Supervisor (REP),Patrick Hills,REP,"Ensley Township, Precinct 1",343
Ensley Township Supervisor (REP),Write-in,REP,"Ensley Township, Precinct 1",11
Ensley Township Clerk (REP),Cindy Harwood,REP,"Ensley Township, Precinct 1",358
Ensley Township Clerk (REP),Write-in,REP,"Ensley Township, Precinct 1",2
Ensley Township Treasurer (REP),Faye Folkema,REP,"Ensley Township, Precinct 1",365
Ensley Township Treasurer (REP),Write-in,REP,"Ensley Township, Precinct 1",4
Ensley Township Trustee (REP),Timothy Butler,REP,"Ensley Township, Precinct 1",309
Ensley Township Trustee (REP),Tim Newton,REP,"Ensley Township, Precinct 1",285
Ensley Township Trustee (REP),Write-in,REP,"Ensley Township, Precinct 1",1
Everett Township Supervisor (REP),Judy Maike,REP,"Everett Township, Precinct 1",299
Everett Township Supervisor (REP),Write-in,REP,"Everett Township, Precinct 1",6
Everett Township Clerk (REP),Pamela K. Chaffee,REP,"Everett Township, Precinct 1",314
Everett Township Clerk (REP),Write-in,REP,"Everett Township, Precinct 1",3
Everett Township Treasurer (REP),Write-in,REP,"Everett Township, Precinct 1",18
Everett Township Trustee (REP),Curtis A. Chaffee,REP,"Everett Township, Precinct 1",259
Everett Township Trustee (REP),Richard Long,REP,"Everett Township, Precinct 1",192
Everett Township Trustee (REP),Write-in,REP,"Everett Township, Precinct 1",4
Garfield Township Supervisor (REP),"George J. Suchy, Jr.",REP,"Garfield Township, Precinct 1",365
Garfield Township Supervisor (REP),Write-in,REP,"Garfield Township, Precinct 1",1
Garfield Township Clerk (REP),Kristin Melvin,REP,"Garfield Township, Precinct 1",367
Garfield Township Clerk (REP),Write-in,REP,"Garfield Township, Precinct 1",1
Garfield Township Treasurer (REP),Ray Troyer,REP,"Garfield Township, Precinct 1",358
Garfield Township Treasurer (REP),Write-in,REP,"Garfield Township, Precinct 1",4
Garfield Township Trustee (REP),Amy M. Ekkel,REP,"Garfield Township, Precinct 1",314
Garfield Township Trustee (REP),Robert Kinniburgh,REP,"Garfield Township, Precinct 1",227
Garfield Township Trustee (REP),Write-in,REP,"Garfield Township, Precinct 1",5
Goodwell Township Supervisor (REP),Donald Tim Maxson,REP,"Goodwell Township, Precinct 1",99
Goodwell Township Supervisor (REP),Write-in,REP,"Goodwell Township, Precinct 1",6
Goodwell Township Clerk (REP),Jennifer Wozniak,REP,"Goodwell Township, Precinct 1",101
Goodwell Township Clerk (REP),Write-in,REP,"Goodwell Township, Precinct 1",2
Goodwell Township Treasurer (REP),Rachel S. Belcher,REP,"Goodwell Township, Precinct 1",98
Goodwell Township Treasurer (REP),Write-in,REP,"Goodwell Township, Precinct 1",2
Goodwell Township Trustee (REP),Robert W. Birr,REP,"Goodwell Township, Precinct 1",70
Goodwell Township Trustee (REP),Greg Olson,REP,"Goodwell Township, Precinct 1",95
Goodwell Township Trustee (REP),Write-in,REP,"Goodwell Township, Precinct 1",0
Grant Township Supervisor (REP),Stanley VanSingel,REP,"Grant Township, Precinct 1",405
Grant Township Supervisor (REP),Write-in,REP,"Grant Township, Precinct 1",10
Grant Township Clerk (REP),Gladys M. Veltkamp,REP,"Grant Township, Precinct 1",421
Grant Township Clerk (REP),Write-in,REP,"Grant Township, Precinct 1",6
Grant Township Treasurer (REP),Edith Elaine Elsenheimer,REP,"Grant Township, Precinct 1",433
Grant Township Treasurer (REP),Write-in,REP,"Grant Township, Precinct 1",2
Grant Township Trustee (REP),Max Mellon,REP,"Grant Township, Precinct 1",346
Grant Township Trustee (REP),Laura Rodriguez,REP,"Grant Township, Precinct 1",273
Grant Township Trustee (REP),Write-in,REP,"Grant Township, Precinct 1",3
Home Township Supervisor (REP),Write-in,REP,"Home Township, Precinct 1",9
Home Township Clerk (REP),Write-in,REP,"Home Township, Precinct 1",9
Home Township Treasurer (REP),Write-in,REP,"Home Township, Precinct 1",8
Home Township Trustee (REP),Write-in,REP,"Home Township, Precinct 1",13
Lilley Township Supervisor (REP),Bob Bouwens,REP,"Lilley Township, Precinct 1",108
Lilley Township Supervisor (REP),Write-in,REP,"Lilley Township, Precinct 1",1
Lilley Township Clerk (REP),Fran Nelson,REP,"Lilley Township, Precinct 1",108
Lilley Township Clerk (REP),Write-in,REP,"Lilley Township, Precinct 1",0
Lilley Township Treasurer (REP),Kathryn A. Way,REP,"Lilley Township, Precinct 1",100
Lilley Township Treasurer (REP),Write-in,REP,"Lilley Township, Precinct 1",2
Lilley Township Trustee (REP),Gerald V. Anderson,REP,"Lilley Township, Precinct 1",106
Lilley Township Trustee (REP),Write-in,REP,"Lilley Township, Precinct 1",2
Lincoln Township Supervisor (REP),Robin L. Rodarmer,REP,"Lincoln Township, Precinct 1",212
Lincoln Township Supervisor (REP),Write-in,REP,"Lincoln Township, Precinct 1",3
Lincoln Township Clerk (REP),Jackie E. Bulson,REP,"Lincoln Township, Precinct 1",220
Lincoln Township Clerk (REP),Write-in,REP,"Lincoln Township, Precinct 1",3
Lincoln Township Treasurer (REP),Amy M. Stockwell,REP,"Lincoln Township, Precinct 1",220
Lincoln Township Treasurer (REP),Write-in,REP,"Lincoln Township, Precinct 1",5
Lincoln Township Trustee (REP),Josh Frantz,REP,"Lincoln Township, Precinct 1",179
Lincoln Township Trustee (REP),Roger L. Ungrey,REP,"Lincoln Township, Precinct 1",151
Lincoln Township Trustee (REP),Write-in,REP,"Lincoln Township, Precinct 1",5
Merrill Township Supervisor (REP),Chuck Hanlon,REP,"Merrill Township, Precinct 1",61
Merrill Township Supervisor (REP),Peter A. Morgan,REP,"Merrill Township, Precinct 1",81
Merrill Township Supervisor (REP),Write-in,REP,"Merrill Township, Precinct 1",1
Merrill Township Clerk (REP),Write-in,REP,"Merrill Township, Precinct 1",18
Merrill Township Treasurer (REP),Bonnie St. Amour,REP,"Merrill Township, Precinct 1",112
Merrill Township Treasurer (REP),Write-in,REP,"Merrill Township, Precinct 1",5
Merrill Township Trustee (REP),David A. Miedema,REP,"Merrill Township, Precinct 1",83
Merrill Township Trustee (REP),Harold F. Yancey Jr.,REP,"Merrill Township, Precinct 1",77
Merrill Township Trustee (REP),Write-in,REP,"Merrill Township, Precinct 1",4
Monroe Township Supervisor (REP),Write-in,REP,"Monroe Township, Precinct 1",4
Monroe Township Clerk (REP),Write-in,REP,"Monroe Township, Precinct 1",6
Monroe Township Treasurer (REP),Michelle M. Mills,REP,"Monroe Township, Precinct 1",41
Monroe Township Treasurer (REP),Write-in,REP,"Monroe Township, Precinct 1",0
Monroe Township Trustee (REP),Valerie Batch,REP,"Monroe Township, Precinct 1",40
Monroe Township Trustee (REP),Write-in,REP,"Monroe Township, Precinct 1",0
Norwich Township Supervisor (REP),Daniel C. Wanink,REP,"Norwich Township, Precinct 1",110
Norwich Township Supervisor (REP),Write-in,REP,"Norwich Township, Precinct 1",0
Norwich Township Clerk (REP),Stacie Langworthy,REP,"Norwich Township, Precinct 1",111
Norwich Township Clerk (REP),Write-in,REP,"Norwich Township, Precinct 1",0
Norwich Township Treasurer (REP),Phyllis L. Carlson,REP,"Norwich Township, Precinct 1",114
Norwich Township Treasurer (REP),Write-in,REP,"Norwich Township, Precinct 1",0
Norwich Township Trustee (REP),Jennifer A. Kailing,REP,"Norwich Township, Precinct 1",112
Norwich Township Trustee (REP),Write-in,REP,"Norwich Township, Precinct 1",2
Sheridan Charter Township Supervisor (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",15
Sheridan Charter Township Clerk (REP),Maggie Kolk,REP,"Sheridan Charter Township, Precinct 1",432
Sheridan Charter Township Clerk (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",2
Sheridan Charter Township Treasurer (REP),Jennifer Hollowell,REP,"Sheridan Charter Township, Precinct 1",430
Sheridan Charter Township Treasurer (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",0
Sheridan Charter Township Trustee (REP),Sue Auw,REP,"Sheridan Charter Township, Precinct 1",254
Sheridan Charter Township Trustee (REP),Aaron Bennett,REP,"Sheridan Charter Township, Precinct 1",312
Sheridan Charter Township Trustee (REP),Jason R. Cummins,REP,"Sheridan Charter Township, Precinct 1",224
Sheridan Charter Township Trustee (REP),Mark Robinson,REP,"Sheridan Charter Township, Precinct 1",306
Sheridan Charter Township Trustee (REP),Jesse B. Wolfsen,REP,"Sheridan Charter Township, Precinct 1",327
Sheridan Charter Township Trustee (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",2
Sherman Township Supervisor (REP),Ken Smalligan,REP,"Sherman Township, Precinct 1",332
Sherman Township Supervisor (REP),Write-in,REP,"Sherman Township, Precinct 1",9
Sherman Township Clerk (REP),Jamie Lynn Kukal,REP,"Sherman Township, Precinct 1",347
Sherman Township Clerk (REP),Write-in,REP,"Sherman Township, Precinct 1",4
Sherman Township Treasurer (REP),Karen R. Berens,REP,"Sherman Township, Precinct 1",363
Sherman Township Treasurer (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Sherman Township Trustee (REP),Doug Berens,REP,"Sherman Township, Precinct 1",308
Sherman Township Trustee (REP),James May,REP,"Sherman Township, Precinct 1",171
Sherman Township Trustee (REP),Stanley L. Stroven,REP,"Sherman Township, Precinct 1",234
Sherman Township Trustee (REP),Write-in,REP,"Sherman Township, Precinct 1",0
Troy Township Supervisor (REP),Write-in,REP,"Troy Township, Precinct 1",4
Troy Township Clerk (REP),Michael Donald Lowery,REP,"Troy Township, Precinct 1",21
Troy Township Clerk (REP),Write-in,REP,"Troy Township, Precinct 1",2
Troy Township Treasurer (REP),Stephanie Hawley,REP,"Troy Township, Precinct 1",23
Troy Township Treasurer (REP),Write-in,REP,"Troy Township, Precinct 1",0
Troy Township Trustee (REP),Erica Quick,REP,"Troy Township, Precinct 1",23
Troy Township Trustee (REP),Write-in,REP,"Troy Township, Precinct 1",0
Wilcox Township Supervisor (REP),Pamela A. Rolfe,REP,"Wilcox Township, Precinct 1",126
Wilcox Township Supervisor (REP),Write-in,REP,"Wilcox Township, Precinct 1",4
Wilcox Township Clerk (REP),Erica Pozas,REP,"Wilcox Township, Precinct 1",121
Wilcox Township Clerk (REP),Write-in,REP,"Wilcox Township, Precinct 1",2
Wilcox Township Treasurer (REP),Melissa VerStrat-Jonaitis,REP,"Wilcox Township, Precinct 1",126
Wilcox Township Treasurer (REP),Write-in,REP,"Wilcox Township, Precinct 1",1
Wilcox Township Trustee (REP),Ronald Fowler,REP,"Wilcox Township, Precinct 1",98
Wilcox Township Trustee (REP),Laurie Sytsma,REP,"Wilcox Township, Precinct 1",109
Wilcox Township Trustee (REP),Write-in,REP,"Wilcox Township, Precinct 1",0
Ashland Township Precinct 1 Precinct Delegate (REP),Nancy Grabill,REP,"Ashland Township, Precinct 1",259
Ashland Township Precinct 1 Precinct Delegate (REP),Carol Ann Holmes,REP,"Ashland Township, Precinct 1",244
Ashland Township Precinct 1 Precinct Delegate (REP),Dorinda Vance,REP,"Ashland Township, Precinct 1",225
Ashland Township Precinct 1 Precinct Delegate (REP),Dan VanderSys,REP,"Ashland Township, Precinct 1",240
Ashland Township Precinct 1 Precinct Delegate (REP),Jill VanderSys,REP,"Ashland Township, Precinct 1",227
Ashland Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Ashland Township, Precinct 1",21
Barton Township Precinct 1 Precinct Delegate (REP),Joan Luce,REP,"Barton Township, Precinct 1",67
Barton Township Precinct 1 Precinct Delegate (REP),Kyle D. Luce,REP,"Barton Township, Precinct 1",77
Barton Township Precinct 1 Precinct Delegate (REP),Randy S. Rohraff,REP,"Barton Township, Precinct 1",62
Barton Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Barton Township, Precinct 1",0
Beaver Township Precinct 1 Precinct Delegate (REP),Richard Hornsby,REP,"Beaver Township, Precinct 1",43
Beaver Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Beaver Township, Precinct 1",0
Big Prairie Township Precinct 1 Precinct Delegate (REP),Brenda Bierens,REP,"Big Prairie Township, Precinct 1",141
Big Prairie Township Precinct 1 Precinct Delegate (REP),Debra Hart,REP,"Big Prairie Township, Precinct 1",148
Big Prairie Township Precinct 1 Precinct Delegate (REP),Michelle M. Kuikstra,REP,"Big Prairie Township, Precinct 1",163
Big Prairie Township Precinct 1 Precinct Delegate (REP),Derek Mason,REP,"Big Prairie Township, Precinct 1",145
Big Prairie Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Big Prairie Township, Precinct 1",2
Bridgeton Township Precinct 1 Precinct Delegate (REP),Ericka Fritts,REP,"Bridgeton Township, Precinct 1",179
Bridgeton Township Precinct 1 Precinct Delegate (REP),Mike Fritts,REP,"Bridgeton Township, Precinct 1",179
Bridgeton Township Precinct 1 Precinct Delegate (REP),Ann Marie Kossen-Priddy,REP,"Bridgeton Township, Precinct 1",171
Bridgeton Township Precinct 1 Precinct Delegate (REP),Timothy N. Priddy,REP,"Bridgeton Township, Precinct 1",201
Bridgeton Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Bridgeton Township, Precinct 1",7
Brooks Township Precinct 1 Precinct Delegate (REP),Heather Allen,REP,"Brooks Township, Precinct 1",319
Brooks Township Precinct 1 Precinct Delegate (REP),Jay Allen,REP,"Brooks Township, Precinct 1",291
Brooks Township Precinct 1 Precinct Delegate (REP),Emily Botma,REP,"Brooks Township, Precinct 1",289
Brooks Township Precinct 1 Precinct Delegate (REP),Terri Bott,REP,"Brooks Township, Precinct 1",301
Brooks Township Precinct 1 Precinct Delegate (REP),Scott DeLoof,REP,"Brooks Township, Precinct 1",298
Brooks Township Precinct 1 Precinct Delegate (REP),Brian Ferris,REP,"Brooks Township, Precinct 1",283
Brooks Township Precinct 1 Precinct Delegate (REP),Pauline Ferris,REP,"Brooks Township, Precinct 1",281
Brooks Township Precinct 1 Precinct Delegate (REP),Robert Hanlon,REP,"Brooks Township, Precinct 1",270
Brooks Township Precinct 1 Precinct Delegate (REP),Bob Hayes,REP,"Brooks Township, Precinct 1",279
Brooks Township Precinct 1 Precinct Delegate (REP),Brandon Schultz,REP,"Brooks Township, Precinct 1",416
Brooks Township Precinct 1 Precinct Delegate (REP),Thomas Smith,REP,"Brooks Township, Precinct 1",320
Brooks Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Brooks Township, Precinct 1",13
City of Fremont Precinct 1 Precinct Delegate (REP),Jaxon R. Deur,REP,"City of Fremont, Precinct 1",241
City of Fremont Precinct 1 Precinct Delegate (REP),Jane Fuller,REP,"City of Fremont, Precinct 1",195
City of Fremont Precinct 1 Precinct Delegate (REP),Nicole Hall,REP,"City of Fremont, Precinct 1",198
City of Fremont Precinct 1 Precinct Delegate (REP),Norman Knorr Sr.,REP,"City of Fremont, Precinct 1",193
City of Fremont Precinct 1 Precinct Delegate (REP),Wayne Mast,REP,"City of Fremont, Precinct 1",167
City of Fremont Precinct 1 Precinct Delegate (REP),Diane Peters,REP,"City of Fremont, Precinct 1",193
City of Fremont Precinct 1 Precinct Delegate (REP),Lisa VanHouten,REP,"City of Fremont, Precinct 1",233
City of Fremont Precinct 1 Precinct Delegate (REP),Write-in,REP,"City of Fremont, Precinct 1",2
City of Fremont Precinct 2 Precinct Delegate (REP),Mike Dennis,REP,"City of Fremont, Precinct 2",187
City of Fremont Precinct 2 Precinct Delegate (REP),Douglas A. Johnson,REP,"City of Fremont, Precinct 2",200
City of Fremont Precinct 2 Precinct Delegate (REP),Lou Ann Johnson,REP,"City of Fremont, Precinct 2",177
City of Fremont Precinct 2 Precinct Delegate (REP),Write-in,REP,"City of Fremont, Precinct 2",14
City of Grant Precinct 1 Precinct Delegate (REP),Kelly Pangburn,REP,"City of Grant, Precinct 1",73
City of Grant Precinct 1 Precinct Delegate (REP),Brent Raterink,REP,"City of Grant, Precinct 1",57
City of Grant Precinct 1 Precinct Delegate (REP),Write-in,REP,"City of Grant, Precinct 1",1
City of Newaygo Precinct 1 Precinct Delegate (REP),Gail Carter,REP,"City of Newaygo, Precinct 1",155
City of Newaygo Precinct 1 Precinct Delegate (REP),Melissa Kenney,REP,"City of Newaygo, Precinct 1",158
City of Newaygo Precinct 1 Precinct Delegate (REP),Write-in,REP,"City of Newaygo, Precinct 1",0
City of White Cloud Precinct 1 Precinct Delegate (REP),Deborah R. Frisbey,REP,"City of White Cloud, Precinct 1",142
City of White Cloud Precinct 1 Precinct Delegate (REP),Write-in,REP,"City of White Cloud, Precinct 1",5
Croton Township Precinct 1 Precinct Delegate (REP),Margaret M. Feravich,REP,"Croton Township, Precinct 1",340
Croton Township Precinct 1 Precinct Delegate (REP),Vince Follett,REP,"Croton Township, Precinct 1",315
Croton Township Precinct 1 Precinct Delegate (REP),Jeff Pols,REP,"Croton Township, Precinct 1",329
